mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin
162	162	971/2	971/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	2348						
163	163	486	486	0.0	0	0	Dynamic	3/4	1	1	0					fp					
163	163	486	486	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	2349						
163	163	973/2	973/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	2350						
163	163	487	487	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2351						
163	163	975/2	975/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	2352						
163	163	488	488	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	2353						
163	163	977/2	977/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2354						
163	163	486	486	0.0	0	0	Dynamic	3/4	2	1	0					fp					
163	163	486	486	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2355				324		
163	163	487	487	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	2356				324		
163	163	975/2	975/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	2357				324		
163	163	1951/4	1951/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	2358						
163	163	488	488	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	2359		articStaccatoAbove				
163	163	977/2	977/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	2360		articStaccatoAbove				
163	163	486	486	0.0	0	0	Dynamic	3/4	3	1	0					fp					
163	163	486	486	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	2361						
163	163	973/2	973/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	2362						
163	163	487	487	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	2363						
163	163	975/2	975/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	2364						
163	163	488	488	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	2365						
163	163	977/2	977/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	2366						
163	163	486	486	0.0	0	0	Dynamic	3/4	4	1	0					fp					
163	163	486	486	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	2367						
164	164	489	489	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	2368						
164	164	979/2	979/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	2369						
164	164	490	490	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2370						
164	164	981/2	981/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	2371						
164	164	491	491	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	2372						
164	164	983/2	983/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2373						
164	164	489	489	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2374				325		
164	164	490	490	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	2375				325		
164	164	981/2	981/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	2376				325		
164	164	1963/4	1963/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	2377						
164	164	491	491	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	2378		articStaccatoBelow				
164	164	983/2	983/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	2379		articStaccatoBelow				
164	164	489	489	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	2380						
164	164	979/2	979/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	2381						
164	164	490	490	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	2382						
164	164	981/2	981/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	2383						
164	164	491	491	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	2384						
164	164	983/2	983/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	2385						
164	164	489	489	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	2386						
165	165	492	492	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	2387						
165	165	985/2	985/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	2388						
165	165	493	493	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2389						
165	165	987/2	987/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	2390						
165	165	494	494	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	2391						
165	165	989/2	989/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2392						
165	165	492	492	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2393				326		
165	165	493	493	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	2394				326		
165	165	987/2	987/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	2395				326		
165	165	1975/4	1975/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	2396						
165	165	494	494	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	2397		articStaccatoBelow				
165	165	989/2	989/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	2398		articStaccatoBelow				
165	165	492	492	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	2399						
165	165	985/2	985/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	2400						
165	165	493	493	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	2401						
165	165	987/2	987/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	2402						
165	165	494	494	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	2403						
165	165	989/2	989/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	2404						
165	165	492	492	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	2405						
165	165	494	494	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2406		articStaccatoBelow				
166	166	495	495	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	2407						
166	166	991/2	991/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	2408						
166	166	496	496	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	2409						
166	166	993/2	993/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	2410						
166	166	497	497	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	2411						
166	166	995/2	995/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	2412						
166	166	495	495	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2413		articStaccatoBelow				
166	166	496	496	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2414		articStaccatoBelow				
166	166	497	497	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2415		articStaccatoBelow				
166	166	495	495	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	2416						
166	166	991/2	991/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	2417						
166	166	496	496	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	2418						
166	166	993/2	993/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	2419						
166	166	497	497	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	2420						
166	166	995/2	995/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	2421						
166	166	495	495	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2422		articStaccatoAbove				
166	166	496	496	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	2423		articStaccatoBelow				
166	166	497	497	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2424		articStaccatoBelow				
167	167	498	498	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	2425		articStaccatoBelow				
167	167	1993/4	1993/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	2426		articStaccatoAbove				
167	167	997/2	997/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	2427		articStaccatoAbove				
167	167	1995/4	1995/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	2428		articStaccatoAbove				
167	167	499	499	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	2429		articStaccatoAbove				
167	167	1997/4	1997/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	2430		articStaccatoAbove				
167	167	999/2	999/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	2431		articStaccatoAbove				
167	167	1999/4	1999/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	2432		articStaccatoAbove				
167	167	500	500	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2433						
167	167	501	501	0.0	3/4	3/4	Dynamic	3/4	1	1	0					sf					
167	167	498	498	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2434		articStaccatoBelow				
167	167	499	499	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	2435						
167	167	498	498	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2436						
167	167	499	499	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf					
167	167	499	499	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf					
167	167	499	499	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	2437						
167	167	498	498	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2438						
167	167	999/2	999/2	0.0	3/8	3/8	Dynamic	3/4	4	1	0					sf					
167	167	999/2	999/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	2439						
167	167	500	500	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	2440						
167	167	1001/2	1001/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	2441						
168	168	501	501	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	2442						
168	168	2005/4	2005/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	2443		articStaccatoAbove				
168	168	1003/2	1003/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	2444		articStaccatoAbove				
168	168	2007/4	2007/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	2445		articStaccatoAbove				
168	168	502	502	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	2446		articStaccatoAbove				
168	168	2009/4	2009/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	2447		articStaccatoAbove				
168	168	1005/2	1005/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	2448		articStaccatoAbove				
168	168	2011/4	2011/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	2449		articStaccatoAbove				
168	168	503	503	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2450						
168	168	504	504	0.0	3/4	3/4	Dynamic	3/4	1	1	0					sf					
168	168	501	501	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2451						
168	168	502	502	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	2452						
168	168	501	501	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2453						
168	168	502	502	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf					
168	168	502	502	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf					
168	168	502	502	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	2454						
168	168	501	501	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2455						
168	168	1005/2	1005/2	0.0	3/8	3/8	Dynamic	3/4	4	1	0					sf					
168	168	1005/2	1005/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	2456						
168	168	503	503	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	2457						
168	168	1007/2	1007/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	2458						
169	169	504	504	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	2459						
169	169	2017/4	2017/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	2460		articStaccatoAbove				
169	169	1009/2	1009/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	2461		articStaccatoAbove				
169	169	2019/4	2019/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	2462		articStaccatoAbove				
169	169	505	505	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	2463		articStaccatoAbove				
169	169	2021/4	2021/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	2464		articStaccatoAbove				
169	169	1011/2	1011/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	2465		articStaccatoAbove				
169	169	2023/4	2023/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	2466		articStaccatoAbove				
169	169	506	506	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	2467		articStaccatoAbove				
169	169	2025/4	2025/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	2468		articStaccatoAbove				
169	169	1013/2	1013/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	2469						
169	169	2027/4	2027/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	2470		articStaccatoAbove				
169	169	504	504	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2471						
169	169	505	505	2.0	1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	2472						
169	169	504	504	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2473						
169	169	505	505	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf					
169	169	505	505	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf					
169	169	505	505	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	2474						
169	169	504	504	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2475						
169	169	1011/2	1011/2	0.0	3/8	3/8	Dynamic	3/4	4	1	0					sf					
169	169	1011/2	1011/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	2476						
169	169	506	506	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	2477						
169	169	1013/2	1013/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	2478						
170	170	507	507	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	2479						
170	170	2029/4	2029/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	2480						
170	170	1015/2	1015/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	2481						
170	170	2031/4	2031/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	2482						
170	170	508	508	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	2483						
170	170	2033/4	2033/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	2484						
170	170	1017/2	1017/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	2485						
170	170	2035/4	2035/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	2486						
170	170	509	509	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	2487						
170	170	2037/4	2037/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	2488						
170	170	1019/2	1019/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	2489						
170	170	2039/4	2039/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	2490						
170	170	507	507	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2491						
170	170	508	508	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2492						
170	170	509	509	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	2493						
170	170	507	507	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2494						
170	170	508	508	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2495						
170	170	509	509	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2496						
170	170	507	507	1.0	0	0	Chord	3/4	4	1	1/4		1/4	1	2497						
170	170	1017/2	1017/2	0.0	3/8	3/8	Dynamic	3/4	4	1	0					sf					
170	170	1017/2	1017/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	2498						
170	170	509	509	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	2499						
170	170	1019/2	1019/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	2500						
171	171	510	510	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	2501						
171	171	511	511	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf					
171	171	511	511	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	2502						
171	171	510	510	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	2503						
171	171	2049/4	2049/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	2504		articStaccatoBelow				
171	171	1025/2	1025/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2505		articStaccatoBelow				
171	171	2051/4	2051/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2506		articStaccatoBelow				
171	171	510	510	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2507						
171	171	511	511	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	2508						
171	171	510	510	0.25	0	0	Chord	3/4	4	1	1/16		1/16	1	2509		articStaccatoBelow				
171	171	2041/4	2041/4	0.25	1/16	1/16	Chord	3/4	4	1	1/16		1/16	1	2510						
171	171	1021/2	1021/2	0.25	1/8	1/8	Chord	3/4	4	1	1/16		1/16	1	2511						
171	171	2043/4	2043/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	2512						
171	171	511	511	0.0	1/4	1/4	Dynamic	3/4	4	1	0					sf					
171	171	511	511	0.25	1/4	1/4	Chord	3/4	4	1	1/16		1/16	1	2513						
171	171	2045/4	2045/4	0.25	5/16	5/16	Chord	3/4	4	1	1/16		1/16	1	2514						
171	171	1023/2	1023/2	0.25	3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	2515						
171	171	2047/4	2047/4	0.25	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	2516						
171	171	512	512	0.0	1/2	1/2	Dynamic	3/4	4	1	0					sf					
171	171	512	512	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2517						
172	172	513	513	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	2518		articStaccatoAbove				
172	172	514	514	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf					
172	172	514	514	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	2519						
172	172	513	513	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	2520		articStaccatoBelow				
172	172	2053/4	2053/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	2521		articStaccatoBelow				
172	172	1027/2	1027/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	2522		articStaccatoBelow				
172	172	2055/4	2055/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	2523		articStaccatoBelow				
172	172	514	514	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2524						
172	172	515	515	0.0	1/2	1/2	Dynamic	3/4	2	1	0					sf					
172	172	515	515	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	2525						
172	172	2061/4	2061/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	2526						
172	172	1031/2	1031/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2527						
172	172	2063/4	2063/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2528						
172	172	513	513	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2529						
172	172	514	514	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf					
172	172	514	514	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	2530						
172	172	513	513	0.25	0	0	Chord	3/4	4	1	1/16		1/16	1	2531						
172	172	2053/4	2053/4	0.25	1/16	1/16	Chord	3/4	4	1	1/16		1/16	1	2532						
172	172	1027/2	1027/2	0.25	1/8	1/8	Chord	3/4	4	1	1/16		1/16	1	2533						
172	172	2055/4	2055/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	2534						
172	172	514	514	0.25	1/4	1/4	Chord	3/4	4	1	1/16		1/16	1	2535						
172	172	2057/4	2057/4	0.25	5/16	5/16	Chord	3/4	4	1	1/16		1/16	1	2536						
172	172	1029/2	1029/2	0.25	3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	2537						
172	172	2059/4	2059/4	0.25	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	2538						
172	172	515	515	0.0	1/2	1/2	Dynamic	3/4	4	1	0					sf					
172	172	515	515	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	2539						
173	173	516	516	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	2540		articStaccatoAbove				
173	173	517	517	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf					
173	173	517	517	2.0	1/4	1/4	Chord	3/4	1	1	1/2		1/2	1	2541						
173	173	516	516	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	2542						
173	173	2065/4	2065/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	2543						
173	173	1033/2	1033/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	2544						
173	173	2067/4	2067/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	2545						
173	173	517	517	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	2546						
173	173	518	518	0.0	1/2	1/2	Dynamic	3/4	2	1	0					sf					
173	173	518	518	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	2547						
173	173	2073/4	2073/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	2548						
173	173	1037/2	1037/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2549						
173	173	2075/4	2075/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2550						
173	173	516	516	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2551						
173	173	517	517	0.0	1/4	1/4	Dynamic	3/4	3	1	0					sf					
173	173	517	517	2.0	1/4	1/4	Chord	3/4	3	1	1/2		1/2	1	2552						
173	173	516	516	0.25	0	0	Chord	3/4	4	1	1/16		1/16	1	2553						
173	173	2065/4	2065/4	0.25	1/16	1/16	Chord	3/4	4	1	1/16		1/16	1	2554						
173	173	1033/2	1033/2	0.25	1/8	1/8	Chord	3/4	4	1	1/16		1/16	1	2555						
173	173	2067/4	2067/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	2556						
173	173	517	517	0.25	1/4	1/4	Chord	3/4	4	1	1/16		1/16	1	2557						
173	173	2069/4	2069/4	0.25	5/16	5/16	Chord	3/4	4	1	1/16		1/16	1	2558						
173	173	1035/2	1035/2	0.25	3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	2559						
173	173	2071/4	2071/4	0.25	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	2560						
173	173	518	518	0.25	1/2	1/2	Chord	3/4	4	1	1/16		1/16	1	2561						
173	173	2073/4	2073/4	0.25	9/16	9/16	Chord	3/4	4	1	1/16		1/16	1	2562						
173	173	1037/2	1037/2	0.25	5/8	5/8	Chord	3/4	4	1	1/16		1/16	1	2563						
173	173	2075/4	2075/4	0.25	11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	2564						
174	174	519	519	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	2565						
174	174	520	520	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	2566		articStaccatoAbove				
174	174	521	521	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	2567		articStaccatoAbove				
174	174	519	519	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	2568						
174	174	2077/4	2077/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	2569						
174	174	1039/2	1039/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	2570						
174	174	2079/4	2079/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	2571						
174	174	520	520	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	2572						
174	174	2081/4	2081/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	2573						
174	174	1041/2	1041/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	2574						
174	174	2083/4	2083/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	2575						
174	174	521	521	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	2576						
174	174	2085/4	2085/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	2577						
174	174	1043/2	1043/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2578						
174	174	2087/4	2087/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2579						
174	174	519	519	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	2580						
174	174	520	520	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	2581		articStaccatoAbove				
174	174	521	521	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	2582		articStaccatoAbove				
174	174	519	519	0.25	0	0	Chord	3/4	4	1	1/16		1/16	1	2583						
174	174	2077/4	2077/4	0.25	1/16	1/16	Chord	3/4	4	1	1/16		1/16	1	2584						
174	174	1039/2	1039/2	0.25	1/8	1/8	Chord	3/4	4	1	1/16		1/16	1	2585						
174	174	2079/4	2079/4	0.25	3/16	3/16	Chord	3/4	4	1	1/16		1/16	1	2586						
174	174	520	520	0.25	1/4	1/4	Chord	3/4	4	1	1/16		1/16	1	2587						
174	174	2081/4	2081/4	0.25	5/16	5/16	Chord	3/4	4	1	1/16		1/16	1	2588						
174	174	1041/2	1041/2	0.25	3/8	3/8	Chord	3/4	4	1	1/16		1/16	1	2589						
174	174	2083/4	2083/4	0.25	7/16	7/16	Chord	3/4	4	1	1/16		1/16	1	2590						
174	174	521	521	0.25	1/2	1/2	Chord	3/4	4	1	1/16		1/16	1	2591						
174	174	2085/4	2085/4	0.25	9/16	9/16	Chord	3/4	4	1	1/16		1/16	1	2592						
174	174	1043/2	1043/2	0.25	5/8	5/8	Chord	3/4	4	1	1/16		1/16	1	2593						
174	174	2087/4	2087/4	0.25	11/16	11/16	Chord	3/4	4	1	1/16		1/16	1	2594						
175	175	522	522	0.0	0	0	Dynamic	3/4	1	1	0					sf					
175	175	522	522	3.0	0	0	Chord	3/4	1	1	3/4		1/2	3/2	2595						
175	175	522	522	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	2596						
175	175	524	524	0.0	1/2	1/2	Dynamic	3/4	2	1	0					sf					
175	175	524	524	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	2597						
175	175	1049/2	1049/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	2598		articStaccatoAbove				
175	175	2099/4	2099/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	2599		articStaccatoAbove				
175	175	522	522	0.0	0	0	Dynamic	3/4	3	1	0					sf					
175	175	522	522	3.0	0	0	Chord	3/4	3	1	3/4		1/2	3/2	2600						
