mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
38	38	183	195	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	515									
38	38	181	193	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	516									
38	38	182	194	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	517									
38	38	183	195	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	518									
38	38	181	193	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	519									
38	38	182	194	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	520									
38	38	183	195	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	521									
38	38	181	193	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	522									
38	38	182	194	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	523									
38	38	183	195	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	524									
39	39	184	196	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	525									
39	39	185	197	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	526									
39	39	186	198	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	527									
39	39	187	199	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	528									
39	39	187	199	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	529									
39	39	188	200	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	530									
39	39	189	201	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	531									
39	39	187	199	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	532									
39	39	188	200	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	533									
39	39	189	201	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	534									
39	39	187	199	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	535									
39	39	188	200	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	536									
39	39	189	201	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	537									
39	39	187	199	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	538									
39	39	188	200	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	539									
39	39	189	201	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	540									
40	40	190	202	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	541									
40	40	191	203	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	542									
40	40	192	204	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	543									
40	40	193	205	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	544									
40	40	194	206	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	545									
40	40	195	207	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	546									
40	40	193	205	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	547									
40	40	194	206	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	548									
40	40	195	207	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	549									
40	40	193	205	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	550									
40	40	194	206	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	551									
40	40	195	207	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	552									
40	40	193	205	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	553									
40	40	194	206	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	554									
40	40	195	207	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	555									
41	41	196	208	0.0		0	0	Dynamic	6/4	1	1	0					f								
41	41	196	208	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	556									
41	41	197	209	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	557									
41	41	198	210	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	558									
41	41	199	211	0.0		3/4	3/4	Dynamic	6/4	1	1	0					sf								
41	41	199	211	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	559									
41	41	199	211	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	560									
41	41	200	212	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	561									
41	41	201	213	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	562									
41	41	196	208	0.0		0	0	Dynamic	6/4	2	1	0					f								
41	41	199	211	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	563									
41	41	200	212	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	564									
41	41	201	213	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	565									
41	41	196	208	0.0		0	0	Dynamic	6/4	3	1	0					f								
41	41	199	211	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	566									
41	41	200	212	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	567									
41	41	201	213	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	568									
41	41	196	208	0.0		0	0	Dynamic	6/4	4	1	0					f								
41	41	199	211	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	569									
41	41	200	212	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	570									
41	41	201	213	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	571									
42	42	202	214	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	572									
42	42	203	215	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	573									
42	42	204	216	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	574									
42	42	205	217	0.0		3/4	3/4	Dynamic	6/4	1	1	0					sf								
42	42	205	217	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	575									
42	42	205	217	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	576									
42	42	206	218	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	577									
42	42	207	219	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	578									
42	42	205	217	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	579									
42	42	206	218	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	580									
42	42	207	219	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	581									
42	42	205	217	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	582									
42	42	206	218	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	583									
42	42	207	219	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	584									
42	42	205	217	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	585									
42	42	206	218	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	586									
42	42	207	219	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	587									
43	43	208	220	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	588									
43	43	209	221	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	589									
43	43	210	222	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	590									
43	43	211	223	0.0		3/4	3/4	Dynamic	6/4	1	1	0					sf								
43	43	211	223	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	591									
43	43	211	223	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	592									
43	43	212	224	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	593									
43	43	213	225	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	594									
43	43	211	223	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	595									
43	43	212	224	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	596									
43	43	213	225	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	597									
43	43	211	223	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	598									
43	43	212	224	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	599									
43	43	213	225	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	600									
43	43	211	223	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	601									
43	43	212	224	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	602									
43	43	213	225	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	603									
44	44	214	226	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	604									
44	44	215	227	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	605									
44	44	216	228	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	606									
44	44	217	229	0.0		3/4	3/4	Dynamic	6/4	1	1	0					sf								
44	44	217	229	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	607									
44	44	217	229	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	608									
44	44	218	230	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	609									
44	44	219	231	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	610									
44	44	217	229	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	611									
44	44	218	230	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	612									
44	44	219	231	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	613									
44	44	217	229	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	614									
44	44	218	230	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	615									
44	44	219	231	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	616									
44	44	217	229	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	617									
44	44	218	230	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	618									
44	44	219	231	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	619									
45	45	220	232	0.0		0	0	Dynamic	6/4	1	1	0					f								
45	45	220	232	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	620									
45	45	221	233	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	621									
45	45	222	234	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	622									
45	45	223	235	0.0		3/4	3/4	Dynamic	6/4	1	1	0					sf								
45	45	223	235	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	623									
45	45	223	235	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	624									
45	45	224	236	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	625									
45	45	225	237	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	626									
45	45	220	232	0.0		0	0	Dynamic	6/4	2	1	0					f								
45	45	223	235	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	627									
45	45	224	236	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	628									
45	45	225	237	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	629									
45	45	220	232	0.0		0	0	Dynamic	6/4	3	1	0					f								
45	45	223	235	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	630									
45	45	224	236	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	631									
45	45	225	237	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	632									
45	45	220	232	0.0		0	0	Dynamic	6/4	4	1	0					f								
45	45	223	235	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	633									
45	45	224	236	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	634									
45	45	225	237	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	635									
46	46	226	238	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	636									
46	46	227	239	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	637									
46	46	228	240	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	638									
46	46	229	241	0.0		3/4	3/4	Dynamic	6/4	1	1	0					sf								
46	46	229	241	0.0		3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	639									
46	46	229	241	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	640									
46	46	230	242	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	641									
46	46	231	243	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	642									
46	46	229	241	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	643									
46	46	230	242	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	644									
46	46	231	243	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	645									
46	46	229	241	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	646									
46	46	230	242	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	647									
46	46	231	243	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	648									
46	46	229	241	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	649									
46	46	230	242	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	650									
46	46	231	243	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	651									
47	47	232	244	0.0		0	0	Dynamic	6/4	1	1	0					ff								
47	47	232	244	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	652									
47	47	233	245	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	653									
47	47	234	246	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	654									
47	47	235	247	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	655									
47	47	236	248	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	656									
47	47	237	249	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	657									
47	47	232	244	0.0		0	0	Dynamic	6/4	2	1	0					ff								
47	47	235	247	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	658									
47	47	236	248	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	659									
47	47	237	249	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	660									
47	47	232	244	0.0		0	0	Dynamic	6/4	3	1	0					ff								
47	47	235	247	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	661									
47	47	236	248	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	662									
47	47	237	249	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	663									
47	47	232	244	0.0		0	0	Dynamic	6/4	4	1	0					ff								
47	47	235	247	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	664									
47	47	236	248	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	665									
47	47	237	249	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	666									
48	48		250	1.0	1	0	0	Chord	6/4	1	1	1/4		1/4	1	667									
48	48		250	0.0	1	0	0	Dynamic	6/4	2	1	0					p								
48	48		250	1.0	1	0	0	Chord	6/4	2	1	1/4		1/4	1	668									
48	48		253	1.0	1	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	669									
48	48		254	1.0	1	1	1	Chord	6/4	2	1	1/4		1/4	1	670									
48	48		255	1.0	1	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	671									
48	48		250	0.0	1	0	0	Dynamic	6/4	3	1	0					p								
48	48		250	1.0	1	0	0	Chord	6/4	3	1	1/4		1/4	1	672									
48	48		253	1.0	1	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	673									
48	48		254	1.0	1	1	1	Chord	6/4	3	1	1/4		1/4	1	674									
48	48		255	1.0	1	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	675									
48	48		250	0.0	1	0	0	Dynamic	6/4	4	1	0					p								
48	48		250	1.0	1	0	0	Chord	6/4	4	1	1/4		1/4	1	676									
48	48		253	1.0	1	3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	677									
48	48		254	1.0	1	1	1	Chord	6/4	4	1	1/4		1/4	1	678									
48	48		255	1.0	1	5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	679									
49	49		256	1.0	1	0	0	Chord	6/4	1	1	1/4		1/4	1	680									
49	49		262	0.0	1	3/2	3/2	StaffText	6/4	1	1	0							<i>dim.</i>						
49	49		256	1.0	1	0	0	Chord	6/4	2	1	1/4		1/4	1	681									
49	49		259	0.0	1	3/4	3/4	StaffText	6/4	2	1	0							<i>dim.</i>						
49	49		259	1.0	1	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	682									
49	49		260	1.0	1	1	1	Chord	6/4	2	1	1/4		1/4	1	683									
49	49		261	1.0	1	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	684									
49	49		256	1.0	1	0	0	Chord	6/4	3	1	1/4		1/4	1	685									
49	49		259	0.0	1	3/4	3/4	StaffText	6/4	3	1	0							<i>dim.</i>						
49	49		259	1.0	1	3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	686									
49	49		260	1.0	1	1	1	Chord	6/4	3	1	1/4		1/4	1	687									
49	49		261	1.0	1	5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	688									
49	49		256	1.0	1	0	0	Chord	6/4	4	1	1/4		1/4	1	689									
49	49		259	0.0	1	3/4	3/4	StaffText	6/4	4	1	0							<i>dim.</i>						
49	49		259	1.0	1	3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	690									
49	49		260	1.0	1	1	1	Chord	6/4	4	1	1/4		1/4	1	691									
49	49		261	1.0	1	5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	692									
50	50	238	262	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	693									
50	50	239	263	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	694									
50	50	240	264	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	695									
50	50	241	265	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	696									
50	50	242	266	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	697									
50	50	243	267	1.0		5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	698									
50	50	241	265	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	699									
50	50	242	266	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	700									
50	50	243	267	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	701									
50	50	241	265	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	702									
50	50	242	266	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	703									
50	50	243	267	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	704									
50	50	241	265	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	705									
50	50	242	266	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	706									
50	50	243	267	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	707									
51	51	244	268	0.0		0	0	Dynamic	6/4	1	1	0					p								
51	51	244	268	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	708									
51	51	244	268	0.0		0	0	Dynamic	6/4	2	1	0					p								
51	51	244	268	1.0		0	0	Chord	6/4	2	1	1/4		1/4	1	709									
51	51	245	269	1.0		1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	710									
51	51	246	270	1.0		1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	711									
51	51	247	271	1.0		3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	712									
51	51	248	272	1.0		1	1	Chord	6/4	2	1	1/4		1/4	1	713									
51	51	249	273	1.0		5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	714									
51	51	244	268	1.0		0	0	Chord	6/4	3	1	1/4		1/4	1	715									
51	51	245	269	1.0		1/4	1/4	Chord	6/4	3	1	1/4		1/4	1	716									
51	51	246	270	1.0		1/2	1/2	Chord	6/4	3	1	1/4		1/4	1	717									
51	51	247	271	1.0		3/4	3/4	Chord	6/4	3	1	1/4		1/4	1	718									
51	51	248	272	1.0		1	1	Chord	6/4	3	1	1/4		1/4	1	719									
51	51	249	273	1.0		5/4	5/4	Chord	6/4	3	1	1/4		1/4	1	720									
51	51	244	268	0.0		0	0	Dynamic	6/4	4	1	0					p								
51	51	244	268	0.0		0	0	Dynamic	6/4	4	1	0					p								
51	51	244	268	1.0		0	0	Chord	6/4	4	1	1/4		1/4	1	721									
51	51	245	269	1.0		1/4	1/4	Chord	6/4	4	1	1/4		1/4	1	722									
51	51	246	270	1.0		1/2	1/2	Chord	6/4	4	1	1/4		1/4	1	723									
51	51	247	271	1.0		3/4	3/4	Chord	6/4	4	1	1/4		1/4	1	724									
51	51	248	272	1.0		1	1	Chord	6/4	4	1	1/4		1/4	1	725									
51	51	249	273	1.0		5/4	5/4	Chord	6/4	4	1	1/4		1/4	1	726									
52	52	250	274	3.0		0	0	Chord	6/4	1	1	3/4		1/2	3/2	727		articStaccatoBelow							
52	52	253	277	3.0		3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	728		articStaccatoBelow							
52	52	250	274	0.0		0	0	Dynamic	6/4	2	1	0					p								
52	52	250	274	3.0		0	0	Chord	6/4	2	1	3/4		1/2	3/2	729		articStaccatoBelow							
52	52	253	277	3.0		3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	730		articStaccatoBelow							
52	52	250	274	0.0		0	0	Dynamic	6/4	3	1	0					p								
52	52	250	274	3.0		0	0	Chord	6/4	3	1	3/4		1/2	3/2	731		articStaccatoBelow							
52	52	253	277	3.0		3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	732		articStaccatoBelow							
52	52	250	274	0.0		0	0	Dynamic	6/4	4	1	0					p								
52	52	250	274	0.0		0	0	Dynamic	6/4	4	1	0					p								
52	52	250	274	3.0		0	0	Chord	6/4	4	1	3/4		1/2	3/2	733		articStaccatoBelow							
52	52	253	277	3.0		3/4	3/4	Chord	6/4	4	1	3/4		1/2	3/2	734		articStaccatoBelow							
53	53	256	280	0.0		0	0	StaffText	6/4	1	1	0							<i>ritar        -        dan        -        do</i>						
53	53	256	280	3.0		0	0	Chord	6/4	1	1	3/4		1/2	3/2	735		articStaccatoBelow							
53	53	259	283	3.0		3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	736		articStaccatoBelow							
53	53	256	280	0.0		0	0	StaffText	6/4	2	1	0							<i>ritar        -        dan        -        do</i>						
53	53	256	280	3.0		0	0	Chord	6/4	2	1	3/4		1/2	3/2	737		articStaccatoBelow							
53	53	259	283	3.0		3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	738		articStaccatoBelow							
53	53	256	280	0.0		0	0	StaffText	6/4	3	1	0							<i>ritar        -        dan        -        do</i>						
53	53	256	280	3.0		0	0	Chord	6/4	3	1	3/4		1/2	3/2	739		articStaccatoBelow							
53	53	259	283	3.0		3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	740		articStaccatoBelow							
53	53	256	280	0.0		0	0	StaffText	6/4	4	1	0							<i>ritar        -        dan        -        do</i>						
53	53	256	280	3.0		0	0	Chord	6/4	4	1	3/4		1/2	3/2	741		articStaccatoBelow							
53	53	259	283	3.0		3/4	3/4	Chord	6/4	4	1	3/4		1/2	3/2	742		articStaccatoBelow							
54	54	262	286	3.0		0	0	Chord	6/4	1	1	3/4		1/2	3/2	743		articStaccatoBelow							
54	54	265	289	3.0		3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	744		articStaccatoBelow							
54	54	262	286	3.0		0	0	Chord	6/4	2	1	3/4		1/2	3/2	745		articStaccatoBelow							
54	54	265	289	3.0		3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	746		articStaccatoBelow							
54	54	262	286	3.0		0	0	Chord	6/4	3	1	3/4		1/2	3/2	747		articStaccatoBelow							
54	54	265	289	3.0		3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	748		articStaccatoBelow							
54	54	262	286	3.0		0	0	Chord	6/4	4	1	3/4		1/2	3/2	749		articStaccatoBelow							
54	54	265	289	3.0		3/4	3/4	Chord	6/4	4	1	3/4		1/2	3/2	750		articStaccatoBelow							
55	55	268	292	3.0		0	0	Chord	6/4	1	1	3/4		1/2	3/2	751		articStaccatoAbove							
55	55	271	295	3.0		3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	752									
55	55	268	292	3.0		0	0	Chord	6/4	2	1	3/4		1/2	3/2	753		articStaccatoAbove							
55	55	271	295	3.0		3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	754		articStaccatoBelow							
55	55	268	292	3.0		0	0	Chord	6/4	3	1	3/4		1/2	3/2	755		articStaccatoBelow							
55	55	271	295	3.0		3/4	3/4	Chord	6/4	3	1	3/4		1/2	3/2	756		articStaccatoBelow							
55	55	268	292	3.0		0	0	Chord	6/4	4	1	3/4		1/2	3/2	757		articStaccatoBelow							
55	55	271	295	3.0		3/4	3/4	Chord	6/4	4	1	3/4		1/2	3/2	758		articStaccatoBelow							
56	56	274	298	0.0		0	0	Tempo	6/4	1	1	0								L'istessotempo	144.0	1.0			
56	56	274	298	3.0		0	0	Chord	6/4	1	1	3/4		1/2	3/2	759									
56	56	277	301	3.0		3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	760									
57	57	280	304	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	761									
57	57	281	305	1.0		1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	762							33		
57	57	282	306	1.0		1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	763							33		
57	57	283	307	1.0		3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	764							33		
57	57	284	308	1.0		1	1	Chord	6/4	1	1	1/4		1/4	1	765							33		
57	57	285	309	0.5		5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	766							33		
57	57	571/2	619/2	0.5		11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	767									
58	58	286	310	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	768		articStaccatoBelow							
58	58	287	311	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	769		articStaccatoBelow							
58	58	288	312	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	770		articStaccatoBelow							
58	58	286	310	0.0		0	0	Dynamic	2/2	2	1	0					f								
58	58	286	310	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	771		articStaccatoBelow							
58	58	287	311	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	772		articStaccatoBelow							
58	58	288	312	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	773		articStaccatoBelow							
58	58	286	310	0.0		0	0	Dynamic	2/2	3	1	0					f								
58	58	286	310	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	774		articStaccatoBelow							
58	58	287	311	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	775		articStaccatoBelow							
58	58	288	312	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	776		articStaccatoBelow							
58	58	286	310	0.0		0	0	Dynamic	2/2	4	1	0					f								
58	58	286	310	0.0		0	0	Dynamic	2/2	4	1	0					f								
58	58	286	310	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	777		articStaccatoBelow							
58	58	287	311	1.0		1/4	1/4	Chord	2/2	4	1	1/4		1/4	1	778		articStaccatoBelow							
58	58	288	312	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	779		articStaccatoBelow							
60	60	294	318	0.0		0	0	Dynamic	6/4	1	1	0					p								
60	60	294	318	3.0		0	0	Chord	6/4	1	1	3/4		1/2	3/2	780									
60	60	297	321	3.0		3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	781									
61	61	300	324	1.0		0	0	Chord	6/4	1	1	1/4		1/4	1	782									
